Bandit,Reward,Algorithm
3,4.655713478202732,EpsilonGreedyBandit
3,3.4583980929456684,EpsilonGreedyBandit
3,3.375830395635081,EpsilonGreedyBandit
3,3.455686903099049,EpsilonGreedyBandit
3,4.023945578516424,EpsilonGreedyBandit
3,3.780193210803319,EpsilonGreedyBandit
3,3.8883453422950285,EpsilonGreedyBandit
3,3.2164289108247286,EpsilonGreedyBandit
3,4.942381143960804,EpsilonGreedyBandit
3,3.5769340958097833,EpsilonGreedyBandit
3,2.634701958228398,EpsilonGreedyBandit
3,5.033179730140258,EpsilonGreedyBandit
3,4.71214931820015,EpsilonGreedyBandit
3,0.9234742296608913,EpsilonGreedyBandit
3,4.170653439825968,EpsilonGreedyBandit
3,2.1589208657521524,EpsilonGreedyBandit
3,3.666860430383081,EpsilonGreedyBandit
3,3.907416080146333,EpsilonGreedyBandit
3,3.6570851956575976,EpsilonGreedyBandit
3,2.7675690587459467,EpsilonGreedyBandit
3,5.133574842708352,EpsilonGreedyBandit
3,3.6348295238008865,EpsilonGreedyBandit
3,2.0733815076829227,EpsilonGreedyBandit
3,4.181310990062584,EpsilonGreedyBandit
3,2.204408656807554,EpsilonGreedyBandit
3,3.9884210767403623,EpsilonGreedyBandit
3,4.5187334166709014,EpsilonGreedyBandit
3,4.221955770829352,EpsilonGreedyBandit
3,2.410367673800011,EpsilonGreedyBandit
3,2.3864388306682915,EpsilonGreedyBandit
3,4.767153490020953,EpsilonGreedyBandit
3,4.271463287009733,EpsilonGreedyBandit
3,4.03985183942073,EpsilonGreedyBandit
3,4.315327210976834,EpsilonGreedyBandit
3,4.138264120511849,EpsilonGreedyBandit
3,4.0089161112005005,EpsilonGreedyBandit
3,4.118542625759225,EpsilonGreedyBandit
3,4.3914977553709145,EpsilonGreedyBandit
3,3.3006879975271604,EpsilonGreedyBandit
3,2.400949411861421,EpsilonGreedyBandit
3,3.2641858709897082,EpsilonGreedyBandit
3,4.472699545863288,EpsilonGreedyBandit
3,4.367783627502706,EpsilonGreedyBandit
3,4.113175564547148,EpsilonGreedyBandit
3,4.492905684513255,EpsilonGreedyBandit
3,4.357529225130678,EpsilonGreedyBandit
3,2.928251507518916,EpsilonGreedyBandit
3,2.978071902117586,EpsilonGreedyBandit
3,3.6446489188615723,EpsilonGreedyBandit
3,4.53445013454304,EpsilonGreedyBandit
3,2.52853045430769,EpsilonGreedyBandit
3,3.9942323077209663,EpsilonGreedyBandit
3,3.810492698905449,EpsilonGreedyBandit
3,3.5903455630598815,EpsilonGreedyBandit
3,4.6184768290903895,EpsilonGreedyBandit
3,3.9033795015848933,EpsilonGreedyBandit
3,5.910523967620601,EpsilonGreedyBandit
3,5.500679609176203,EpsilonGreedyBandit
3,5.521198871975739,EpsilonGreedyBandit
3,2.334396429840246,EpsilonGreedyBandit
3,2.954258705411484,EpsilonGreedyBandit
3,2.9869264584137385,EpsilonGreedyBandit
3,2.675621824414825,EpsilonGreedyBandit
3,4.9364252822332295,EpsilonGreedyBandit
3,3.575646898509195,EpsilonGreedyBandit
3,2.5894070345649536,EpsilonGreedyBandit
3,4.0104383777296055,EpsilonGreedyBandit
3,4.813414282800759,EpsilonGreedyBandit
3,3.8968607759814455,EpsilonGreedyBandit
3,5.200746791869497,EpsilonGreedyBandit
3,3.209157447647087,EpsilonGreedyBandit
3,2.7783007629889154,EpsilonGreedyBandit
3,4.020702466006771,EpsilonGreedyBandit
3,5.140405418769295,EpsilonGreedyBandit
3,3.982831361125432,EpsilonGreedyBandit
3,5.121647772461258,EpsilonGreedyBandit
3,2.5820500777713398,EpsilonGreedyBandit
3,3.053921266207868,EpsilonGreedyBandit
3,5.716121077039949,EpsilonGreedyBandit
3,5.329175859052595,EpsilonGreedyBandit
3,4.514433353328781,EpsilonGreedyBandit
3,3.525120531200712,EpsilonGreedyBandit
3,5.056841940076207,EpsilonGreedyBandit
3,4.737589877383102,EpsilonGreedyBandit
3,4.391371712503041,EpsilonGreedyBandit
3,3.607279117667606,EpsilonGreedyBandit
3,4.026463359273213,EpsilonGreedyBandit
3,4.154893219493387,EpsilonGreedyBandit
3,3.1816288754649684,EpsilonGreedyBandit
3,3.967891007435027,EpsilonGreedyBandit
3,4.8223043345904735,EpsilonGreedyBandit
3,3.5782485354636373,EpsilonGreedyBandit
3,2.3533698458708514,EpsilonGreedyBandit
3,2.87415937377503,EpsilonGreedyBandit
3,5.102616945371228,EpsilonGreedyBandit
3,3.8985763124863473,EpsilonGreedyBandit
3,1.1488195765859333,EpsilonGreedyBandit
3,4.149339447517124,EpsilonGreedyBandit
3,5.842620555852945,EpsilonGreedyBandit
3,2.578345124504512,EpsilonGreedyBandit
3,3.4300818112282006,EpsilonGreedyBandit
3,4.202194156848747,EpsilonGreedyBandit
3,6.108174067095359,EpsilonGreedyBandit
3,4.574661834503993,EpsilonGreedyBandit
3,5.448287172530005,EpsilonGreedyBandit
3,3.0540955315980893,EpsilonGreedyBandit
3,4.977769829337977,EpsilonGreedyBandit
3,3.396077310532342,EpsilonGreedyBandit
3,4.331940387463691,EpsilonGreedyBandit
3,4.658633020072118,EpsilonGreedyBandit
3,4.32292379122212,EpsilonGreedyBandit
3,4.998096786918049,EpsilonGreedyBandit
3,3.11509907095674,EpsilonGreedyBandit
3,5.006015310055901,EpsilonGreedyBandit
3,4.420056237221365,EpsilonGreedyBandit
3,4.676003471785495,EpsilonGreedyBandit
3,4.1254805403239825,EpsilonGreedyBandit
3,4.7003933980185675,EpsilonGreedyBandit
3,4.779979625128598,EpsilonGreedyBandit
3,5.6394386357029465,EpsilonGreedyBandit
3,3.3926892447968777,EpsilonGreedyBandit
3,4.915452578618605,EpsilonGreedyBandit
3,2.6943594675038196,EpsilonGreedyBandit
3,3.6344919419798174,EpsilonGreedyBandit
3,2.440763172206407,EpsilonGreedyBandit
3,5.1784033853364155,EpsilonGreedyBandit
3,3.3800203244203,EpsilonGreedyBandit
3,6.059312027855972,EpsilonGreedyBandit
3,4.1549854984998875,EpsilonGreedyBandit
3,3.5604414732004512,EpsilonGreedyBandit
3,4.590077350791197,EpsilonGreedyBandit
3,3.260537974122316,EpsilonGreedyBandit
3,5.8918313788868435,EpsilonGreedyBandit
3,4.741731953298789,EpsilonGreedyBandit
3,3.377359660644473,EpsilonGreedyBandit
3,5.0338926036180345,EpsilonGreedyBandit
3,2.9263675572364347,EpsilonGreedyBandit
3,3.515868758497657,EpsilonGreedyBandit
3,5.1833308911840446,EpsilonGreedyBandit
3,3.0565214526343194,EpsilonGreedyBandit
3,4.317927575454704,EpsilonGreedyBandit
3,3.6285565668396487,EpsilonGreedyBandit
3,3.933219684191521,EpsilonGreedyBandit
3,3.4598588394822305,EpsilonGreedyBandit
3,3.013417290036995,EpsilonGreedyBandit
3,6.1815927560045045,EpsilonGreedyBandit
3,4.884852664028451,EpsilonGreedyBandit
3,4.086285951730759,EpsilonGreedyBandit
3,4.988894796163873,EpsilonGreedyBandit
3,1.6288644322537311,EpsilonGreedyBandit
3,5.491089385173354,EpsilonGreedyBandit
3,3.3801548846748553,EpsilonGreedyBandit
3,4.354183076449531,EpsilonGreedyBandit
3,2.3435246344846545,EpsilonGreedyBandit
3,6.17988247757271,EpsilonGreedyBandit
3,4.993309563146908,EpsilonGreedyBandit
3,4.743521528462657,EpsilonGreedyBandit
3,4.572074471881164,EpsilonGreedyBandit
3,3.9289673950148054,EpsilonGreedyBandit
3,3.8188386464655726,EpsilonGreedyBandit
3,4.283460239980138,EpsilonGreedyBandit
3,3.8854098932810257,EpsilonGreedyBandit
3,4.392302952053246,EpsilonGreedyBandit
3,3.379188430163,EpsilonGreedyBandit
3,4.29196526644224,EpsilonGreedyBandit
3,4.423624934126654,EpsilonGreedyBandit
3,3.385238887221065,EpsilonGreedyBandit
3,1.7958850917730906,EpsilonGreedyBandit
3,4.765544045818824,EpsilonGreedyBandit
3,3.5197671505038617,EpsilonGreedyBandit
3,4.2277689147869655,EpsilonGreedyBandit
3,3.9318249547560464,EpsilonGreedyBandit
3,3.5946866650056575,EpsilonGreedyBandit
3,3.668316593921053,EpsilonGreedyBandit
3,5.516230109762928,EpsilonGreedyBandit
3,4.930093381916282,EpsilonGreedyBandit
3,2.980280179029142,EpsilonGreedyBandit
3,4.29801634394816,EpsilonGreedyBandit
3,4.021058104009933,EpsilonGreedyBandit
3,4.200358841343696,EpsilonGreedyBandit
3,4.3879157624501754,EpsilonGreedyBandit
3,2.644033432018511,EpsilonGreedyBandit
3,3.45013664888181,EpsilonGreedyBandit
3,5.082237814873315,EpsilonGreedyBandit
3,6.031956875963655,EpsilonGreedyBandit
3,4.565105663874462,EpsilonGreedyBandit
3,4.181430911758065,EpsilonGreedyBandit
3,4.0768522879143125,EpsilonGreedyBandit
3,3.2202156637229806,EpsilonGreedyBandit
3,3.5325349944961686,EpsilonGreedyBandit
3,4.664396741996066,EpsilonGreedyBandit
3,4.107157377889246,EpsilonGreedyBandit
3,2.050407606536928,EpsilonGreedyBandit
3,3.373310453978873,EpsilonGreedyBandit
3,4.129984384527379,EpsilonGreedyBandit
3,1.728310336457909,EpsilonGreedyBandit
3,2.0300531912586637,EpsilonGreedyBandit
3,3.484059599652893,EpsilonGreedyBandit
3,4.130102179269228,EpsilonGreedyBandit
3,4.707389542004343,EpsilonGreedyBandit
3,2.6086050461599073,EpsilonGreedyBandit
3,3.668732888621147,EpsilonGreedyBandit
3,1.3805275407475355,EpsilonGreedyBandit
3,3.616675725331883,EpsilonGreedyBandit
3,3.6402328320347976,EpsilonGreedyBandit
3,4.797405898753136,EpsilonGreedyBandit
3,3.554549562984056,EpsilonGreedyBandit
3,4.221647504924045,EpsilonGreedyBandit
3,4.1406866589325535,EpsilonGreedyBandit
3,4.282818323833129,EpsilonGreedyBandit
3,3.6314676979922056,EpsilonGreedyBandit
3,6.083336161568681,EpsilonGreedyBandit
3,6.122473882656087,EpsilonGreedyBandit
3,5.098329287866745,EpsilonGreedyBandit
3,4.762129681638424,EpsilonGreedyBandit
3,2.750710178181973,EpsilonGreedyBandit
3,6.257436871236305,EpsilonGreedyBandit
3,2.4411723729052177,EpsilonGreedyBandit
3,4.482661100133959,EpsilonGreedyBandit
3,3.194907226175487,EpsilonGreedyBandit
3,5.889545907804786,EpsilonGreedyBandit
3,4.007674052930127,EpsilonGreedyBandit
3,3.9932217020129555,EpsilonGreedyBandit
3,3.1853677124412836,EpsilonGreedyBandit
3,4.557609563064637,EpsilonGreedyBandit
3,3.418131252117449,EpsilonGreedyBandit
3,4.645850105112746,EpsilonGreedyBandit
3,4.388012344262958,EpsilonGreedyBandit
3,4.1985426098284755,EpsilonGreedyBandit
3,4.607947460239627,EpsilonGreedyBandit
3,4.229789209010181,EpsilonGreedyBandit
3,2.9622114789165437,EpsilonGreedyBandit
3,4.859355309837748,EpsilonGreedyBandit
3,4.950431416719138,EpsilonGreedyBandit
3,4.792959110275752,EpsilonGreedyBandit
3,5.19233273410495,EpsilonGreedyBandit
3,3.2113701151345984,EpsilonGreedyBandit
3,1.7760136390848054,EpsilonGreedyBandit
3,3.252502140956101,EpsilonGreedyBandit
3,3.2439763886090365,EpsilonGreedyBandit
3,4.10619637394446,EpsilonGreedyBandit
3,2.8909121687825925,EpsilonGreedyBandit
3,4.4726556632561865,EpsilonGreedyBandit
3,2.0169766612192817,EpsilonGreedyBandit
3,4.309062890855777,EpsilonGreedyBandit
3,1.8825296399929163,EpsilonGreedyBandit
3,4.305925643785303,EpsilonGreedyBandit
3,4.5130452206327085,EpsilonGreedyBandit
3,4.2702318523823,EpsilonGreedyBandit
3,4.703619534905368,EpsilonGreedyBandit
3,3.428398812288483,EpsilonGreedyBandit
3,3.839606874991298,EpsilonGreedyBandit
3,3.6957948598510297,EpsilonGreedyBandit
3,4.525382177530425,EpsilonGreedyBandit
3,3.6729786421244146,EpsilonGreedyBandit
3,3.5844515811954594,EpsilonGreedyBandit
3,4.893035902687287,EpsilonGreedyBandit
3,4.502131113383751,EpsilonGreedyBandit
3,3.61567984287189,EpsilonGreedyBandit
3,3.941253415232723,EpsilonGreedyBandit
3,3.2262573856638044,EpsilonGreedyBandit
3,3.0331010687279534,EpsilonGreedyBandit
3,2.3389175525208117,EpsilonGreedyBandit
3,3.6087422457790788,EpsilonGreedyBandit
3,3.4884231644441916,EpsilonGreedyBandit
3,4.905057636235066,EpsilonGreedyBandit
3,3.040416868105363,EpsilonGreedyBandit
3,3.353702888014396,EpsilonGreedyBandit
3,3.927252154725133,EpsilonGreedyBandit
3,4.516941454672423,EpsilonGreedyBandit
3,3.4127021786781517,EpsilonGreedyBandit
3,2.702878870184356,EpsilonGreedyBandit
3,5.060857618704391,EpsilonGreedyBandit
3,4.589192445422434,EpsilonGreedyBandit
3,4.168326582908977,EpsilonGreedyBandit
3,4.542476731047302,EpsilonGreedyBandit
3,3.772615890223556,EpsilonGreedyBandit
3,5.046562323624654,EpsilonGreedyBandit
3,4.770500795272568,EpsilonGreedyBandit
3,3.519065000538279,EpsilonGreedyBandit
3,2.1825587640842534,EpsilonGreedyBandit
3,5.1672647217946395,EpsilonGreedyBandit
3,4.788397496100304,EpsilonGreedyBandit
3,4.173484792555111,EpsilonGreedyBandit
3,3.67782274868463,EpsilonGreedyBandit
3,4.391243046607849,EpsilonGreedyBandit
3,4.5039571982695925,EpsilonGreedyBandit
3,3.8424651796427036,EpsilonGreedyBandit
3,5.49495960958077,EpsilonGreedyBandit
3,2.810306805910132,EpsilonGreedyBandit
3,3.3941938216557825,EpsilonGreedyBandit
3,4.029159907660352,EpsilonGreedyBandit
3,3.7482404948945063,EpsilonGreedyBandit
3,2.6535364031172755,EpsilonGreedyBandit
3,2.377424636371012,EpsilonGreedyBandit
3,5.585299272316761,EpsilonGreedyBandit
3,3.6637393011253105,EpsilonGreedyBandit
3,3.1531298476936467,EpsilonGreedyBandit
3,3.5357408373717045,EpsilonGreedyBandit
3,5.302034269750849,EpsilonGreedyBandit
3,3.275761113454655,EpsilonGreedyBandit
3,4.871942915793318,EpsilonGreedyBandit
3,4.094889275788086,EpsilonGreedyBandit
3,5.566745789745598,EpsilonGreedyBandit
3,3.0589672278068014,EpsilonGreedyBandit
3,3.5952550065215902,EpsilonGreedyBandit
3,3.6067722077806854,EpsilonGreedyBandit
3,3.503807153965374,EpsilonGreedyBandit
3,5.605642588432769,EpsilonGreedyBandit
3,3.861711176504624,EpsilonGreedyBandit
3,5.0987993607295055,EpsilonGreedyBandit
3,5.582661007365965,EpsilonGreedyBandit
3,2.7875585147140356,EpsilonGreedyBandit
3,4.2103970026480475,EpsilonGreedyBandit
3,4.448480939426798,EpsilonGreedyBandit
3,4.560203804534633,EpsilonGreedyBandit
3,3.852716077174023,EpsilonGreedyBandit
3,4.510033833900439,EpsilonGreedyBandit
3,3.7703345967824755,EpsilonGreedyBandit
3,3.4827372711560383,EpsilonGreedyBandit
3,2.8390692442213323,EpsilonGreedyBandit
3,2.9506327977609725,EpsilonGreedyBandit
3,3.377800265836301,EpsilonGreedyBandit
3,4.7767323055069575,EpsilonGreedyBandit
3,5.129469966981802,EpsilonGreedyBandit
3,3.3177132364333626,EpsilonGreedyBandit
3,4.728770658031264,EpsilonGreedyBandit
3,3.8173563355040603,EpsilonGreedyBandit
3,4.345349799019924,EpsilonGreedyBandit
3,4.165270425780397,EpsilonGreedyBandit
3,3.9548195960002106,EpsilonGreedyBandit
3,3.1603213925505065,EpsilonGreedyBandit
3,4.785108286418445,EpsilonGreedyBandit
3,5.483030135835792,EpsilonGreedyBandit
3,3.698398937445557,EpsilonGreedyBandit
3,4.398241524858084,EpsilonGreedyBandit
3,3.416186860841462,EpsilonGreedyBandit
3,4.797051754839261,EpsilonGreedyBandit
3,3.22352391031989,EpsilonGreedyBandit
3,3.8387718390816343,EpsilonGreedyBandit
3,3.8469204841999374,EpsilonGreedyBandit
3,4.7003717243382,EpsilonGreedyBandit
3,3.007666489097322,EpsilonGreedyBandit
3,2.4980650865660676,EpsilonGreedyBandit
3,3.431569690482154,EpsilonGreedyBandit
3,3.5321985240153038,EpsilonGreedyBandit
3,3.4004220464619497,EpsilonGreedyBandit
3,5.151981898011196,EpsilonGreedyBandit
3,4.529188853749669,EpsilonGreedyBandit
3,2.0648670470689074,EpsilonGreedyBandit
3,5.574574281455339,EpsilonGreedyBandit
3,3.886740026767704,EpsilonGreedyBandit
3,5.315868642809027,EpsilonGreedyBandit
3,4.57682361083357,EpsilonGreedyBandit
3,3.378159236979114,EpsilonGreedyBandit
3,3.9513107882083487,EpsilonGreedyBandit
3,3.231430341189327,EpsilonGreedyBandit
3,4.227923305150564,EpsilonGreedyBandit
3,6.30936419122455,EpsilonGreedyBandit
3,4.573789485898923,EpsilonGreedyBandit
3,4.579181971961393,EpsilonGreedyBandit
3,4.1813506310667155,EpsilonGreedyBandit
3,4.51569494533493,EpsilonGreedyBandit
3,4.675174073370266,EpsilonGreedyBandit
3,4.121036826350037,EpsilonGreedyBandit
3,4.25990985267581,EpsilonGreedyBandit
3,4.262601103850934,EpsilonGreedyBandit
3,5.390890546212851,EpsilonGreedyBandit
3,5.138624804572352,EpsilonGreedyBandit
3,6.5308819391218,EpsilonGreedyBandit
3,5.361550682013888,EpsilonGreedyBandit
3,4.322930826225803,EpsilonGreedyBandit
3,4.71269495359078,EpsilonGreedyBandit
3,5.034058628438392,EpsilonGreedyBandit
3,4.848386015331237,EpsilonGreedyBandit
3,4.755269847327547,EpsilonGreedyBandit
3,5.108470828131202,EpsilonGreedyBandit
3,3.3513410433100472,EpsilonGreedyBandit
3,3.403482815042975,EpsilonGreedyBandit
3,3.931735058951939,EpsilonGreedyBandit
3,3.7411906145306024,EpsilonGreedyBandit
3,3.7125011336942615,EpsilonGreedyBandit
3,5.432274396622715,EpsilonGreedyBandit
3,5.279084244926098,EpsilonGreedyBandit
3,3.9440462884921503,EpsilonGreedyBandit
3,2.849227012440669,EpsilonGreedyBandit
3,5.501708096462512,EpsilonGreedyBandit
3,3.8410088936117894,EpsilonGreedyBandit
3,4.039367079002009,EpsilonGreedyBandit
3,6.154258723035849,EpsilonGreedyBandit
3,3.8004649578752616,EpsilonGreedyBandit
3,4.0042293198096335,EpsilonGreedyBandit
3,3.310131528673929,EpsilonGreedyBandit
3,4.702312004180042,EpsilonGreedyBandit
3,5.588857868090599,EpsilonGreedyBandit
3,5.254504967299441,EpsilonGreedyBandit
3,3.393068438713799,EpsilonGreedyBandit
3,4.009469365216183,EpsilonGreedyBandit
3,3.860904672478766,EpsilonGreedyBandit
3,5.41800815450925,EpsilonGreedyBandit
3,3.6580215460899606,EpsilonGreedyBandit
3,3.4795045492399987,EpsilonGreedyBandit
3,4.011774840435429,EpsilonGreedyBandit
3,4.676568840169654,EpsilonGreedyBandit
3,3.5651399125443666,EpsilonGreedyBandit
3,4.412178834215787,EpsilonGreedyBandit
3,3.960827481916098,EpsilonGreedyBandit
3,5.311486803023023,EpsilonGreedyBandit
3,3.0450383199588096,EpsilonGreedyBandit
3,5.939758693554348,EpsilonGreedyBandit
3,3.793351573207467,EpsilonGreedyBandit
3,3.2128278077504886,EpsilonGreedyBandit
3,3.442855650952515,EpsilonGreedyBandit
3,2.8614873520023423,EpsilonGreedyBandit
3,4.132820563932066,EpsilonGreedyBandit
3,4.537242337646435,EpsilonGreedyBandit
3,5.052970588383034,EpsilonGreedyBandit
3,3.138689765031498,EpsilonGreedyBandit
3,5.010577379813345,EpsilonGreedyBandit
3,3.365816906960231,EpsilonGreedyBandit
3,2.680187723296002,EpsilonGreedyBandit
3,3.506923535967811,EpsilonGreedyBandit
3,3.4555818356652237,EpsilonGreedyBandit
3,2.4461233767541426,EpsilonGreedyBandit
3,5.526966988131698,EpsilonGreedyBandit
3,2.4931891860637627,EpsilonGreedyBandit
3,4.662155005915993,EpsilonGreedyBandit
3,5.1515491124009944,EpsilonGreedyBandit
3,5.513453975505018,EpsilonGreedyBandit
3,3.7555210288621557,EpsilonGreedyBandit
3,4.406493139461382,EpsilonGreedyBandit
3,4.251238936621536,EpsilonGreedyBandit
3,3.617462829864331,EpsilonGreedyBandit
3,4.145206369317631,EpsilonGreedyBandit
3,4.844420664809546,EpsilonGreedyBandit
3,3.029207564834515,EpsilonGreedyBandit
3,4.806856860607285,EpsilonGreedyBandit
3,3.2533089046520445,EpsilonGreedyBandit
3,3.887018797399904,EpsilonGreedyBandit
3,4.604823671121945,EpsilonGreedyBandit
3,3.944948436470818,EpsilonGreedyBandit
3,4.418924082232298,EpsilonGreedyBandit
3,2.9267977453459064,EpsilonGreedyBandit
3,5.200474321014906,EpsilonGreedyBandit
3,1.5948360666865193,EpsilonGreedyBandit
3,3.663648111376338,EpsilonGreedyBandit
3,3.3498548334359413,EpsilonGreedyBandit
3,4.286054400148267,EpsilonGreedyBandit
3,5.4786650276124504,EpsilonGreedyBandit
3,5.607246635769637,EpsilonGreedyBandit
3,3.8500517638061007,EpsilonGreedyBandit
3,4.101763075361707,EpsilonGreedyBandit
3,2.439159507340757,EpsilonGreedyBandit
3,3.5965565505815835,EpsilonGreedyBandit
3,2.1127301910848066,EpsilonGreedyBandit
3,2.5725213279586656,EpsilonGreedyBandit
3,6.413817192848958,EpsilonGreedyBandit
3,3.439023725294006,EpsilonGreedyBandit
3,2.637997010523069,EpsilonGreedyBandit
3,6.442677612632574,EpsilonGreedyBandit
3,3.0556496290128097,EpsilonGreedyBandit
3,4.131159343232227,EpsilonGreedyBandit
3,4.000325139468188,EpsilonGreedyBandit
3,1.8963043762902814,EpsilonGreedyBandit
3,5.106029164709717,EpsilonGreedyBandit
3,3.6436178474537018,EpsilonGreedyBandit
3,4.497016823604844,EpsilonGreedyBandit
3,4.8060376630022565,EpsilonGreedyBandit
3,3.909308941568693,EpsilonGreedyBandit
3,3.786017299677519,EpsilonGreedyBandit
3,6.221687712589298,EpsilonGreedyBandit
3,2.655094505469779,EpsilonGreedyBandit
3,4.526082600070112,EpsilonGreedyBandit
3,4.842703281320509,EpsilonGreedyBandit
3,3.8198329345221143,EpsilonGreedyBandit
3,3.557758876077423,EpsilonGreedyBandit
3,5.575909570509571,EpsilonGreedyBandit
3,3.492533379337422,EpsilonGreedyBandit
3,2.773199260182179,EpsilonGreedyBandit
3,5.0346623004365245,EpsilonGreedyBandit
3,4.781895540652578,EpsilonGreedyBandit
3,4.17012642560266,EpsilonGreedyBandit
3,4.794021266190154,EpsilonGreedyBandit
3,3.494181970586202,EpsilonGreedyBandit
3,4.21423365863025,EpsilonGreedyBandit
3,3.4992936219152164,EpsilonGreedyBandit
3,3.781108905351174,EpsilonGreedyBandit
3,3.6939048005978865,EpsilonGreedyBandit
3,4.645438174530087,EpsilonGreedyBandit
3,4.60859507667628,EpsilonGreedyBandit
3,5.582178330842278,EpsilonGreedyBandit
3,5.944470423868033,EpsilonGreedyBandit
3,4.983147419444691,EpsilonGreedyBandit
3,2.571713394416042,EpsilonGreedyBandit
3,3.9749334835258643,EpsilonGreedyBandit
3,3.9206099108634023,EpsilonGreedyBandit
3,3.824258348839189,EpsilonGreedyBandit
3,3.5838633301637772,EpsilonGreedyBandit
3,3.1622211863265663,EpsilonGreedyBandit
3,2.88863553437321,EpsilonGreedyBandit
3,4.40882502248848,EpsilonGreedyBandit
3,5.483794789852626,EpsilonGreedyBandit
3,2.414910696334295,EpsilonGreedyBandit
3,3.0547024462978536,EpsilonGreedyBandit
3,3.425724207653503,EpsilonGreedyBandit
3,4.293159277245644,EpsilonGreedyBandit
3,4.045394125606405,EpsilonGreedyBandit
3,3.6672309216500096,EpsilonGreedyBandit
3,3.496560883125925,EpsilonGreedyBandit
3,2.8322874082748566,EpsilonGreedyBandit
3,2.7290641056099805,EpsilonGreedyBandit
3,4.062689561631921,EpsilonGreedyBandit
3,2.6388491469050397,EpsilonGreedyBandit
3,4.74233445301549,EpsilonGreedyBandit
3,4.336484004126277,EpsilonGreedyBandit
3,4.085963325379677,EpsilonGreedyBandit
3,4.429427127917763,EpsilonGreedyBandit
3,5.017633113595105,EpsilonGreedyBandit
3,3.669144732665115,EpsilonGreedyBandit
3,3.33634920742847,EpsilonGreedyBandit
3,3.534417345946268,EpsilonGreedyBandit
3,4.647434674596516,EpsilonGreedyBandit
3,3.54038298512178,EpsilonGreedyBandit
3,5.001868960056232,EpsilonGreedyBandit
3,4.222405416276608,EpsilonGreedyBandit
3,3.0292968899277106,EpsilonGreedyBandit
3,5.0323280214019395,EpsilonGreedyBandit
3,2.5972076938953617,EpsilonGreedyBandit
3,2.51232702481023,EpsilonGreedyBandit
3,4.196306125352426,EpsilonGreedyBandit
3,4.876566799959933,EpsilonGreedyBandit
3,3.2005447631934714,EpsilonGreedyBandit
3,3.327539386762145,EpsilonGreedyBandit
3,4.304144243368755,EpsilonGreedyBandit
3,2.480035910888989,EpsilonGreedyBandit
3,4.5222002005726205,EpsilonGreedyBandit
3,3.6922559457944706,EpsilonGreedyBandit
3,4.987180088107877,EpsilonGreedyBandit
3,4.887113477847152,EpsilonGreedyBandit
3,3.9889294681753897,EpsilonGreedyBandit
3,3.5388280592874026,EpsilonGreedyBandit
3,3.8311107799411257,EpsilonGreedyBandit
3,4.25667808823918,EpsilonGreedyBandit
3,4.474362396745478,EpsilonGreedyBandit
3,4.136205943829676,EpsilonGreedyBandit
3,6.4671151686926756,EpsilonGreedyBandit
3,3.069369328078675,EpsilonGreedyBandit
3,1.524920564015798,EpsilonGreedyBandit
3,4.098287744379837,EpsilonGreedyBandit
3,4.3302914399467,EpsilonGreedyBandit
3,5.964782732257345,EpsilonGreedyBandit
3,4.975377260648546,EpsilonGreedyBandit
3,4.640389123419864,EpsilonGreedyBandit
3,5.239254169254171,EpsilonGreedyBandit
3,4.670951101924883,EpsilonGreedyBandit
3,6.073243414361781,EpsilonGreedyBandit
3,4.265179272680339,EpsilonGreedyBandit
3,3.747901001155593,EpsilonGreedyBandit
3,3.8483057275616432,EpsilonGreedyBandit
3,3.6763370945863922,EpsilonGreedyBandit
3,3.0506314944140938,EpsilonGreedyBandit
3,4.825422680996596,EpsilonGreedyBandit
3,4.196338462732996,EpsilonGreedyBandit
3,4.08861290136993,EpsilonGreedyBandit
3,4.936865930421938,EpsilonGreedyBandit
3,4.791363071474666,EpsilonGreedyBandit
3,2.9575847468173566,EpsilonGreedyBandit
3,5.045159821858596,EpsilonGreedyBandit
3,3.395805567245297,EpsilonGreedyBandit
3,4.3238842265841,EpsilonGreedyBandit
3,4.048896409649485,EpsilonGreedyBandit
3,1.6831088765050009,EpsilonGreedyBandit
3,4.409160420811906,EpsilonGreedyBandit
3,4.9847974709337155,EpsilonGreedyBandit
3,7.298891214341234,EpsilonGreedyBandit
3,4.291032331524836,EpsilonGreedyBandit
3,3.412908711642004,EpsilonGreedyBandit
3,5.1797728280399635,EpsilonGreedyBandit
3,4.322725699406442,EpsilonGreedyBandit
3,3.962285099662623,EpsilonGreedyBandit
3,3.3016636956130485,EpsilonGreedyBandit
3,3.057284413187412,EpsilonGreedyBandit
3,3.8548027127800464,EpsilonGreedyBandit
3,4.881666459794767,EpsilonGreedyBandit
3,4.663345987142031,EpsilonGreedyBandit
3,5.050530071639364,EpsilonGreedyBandit
3,5.215706739335962,EpsilonGreedyBandit
3,4.568270997968592,EpsilonGreedyBandit
3,3.7183956804268092,EpsilonGreedyBandit
3,2.612579583429232,EpsilonGreedyBandit
3,2.84760930718992,EpsilonGreedyBandit
3,6.880210640281795,EpsilonGreedyBandit
3,2.88302607845625,EpsilonGreedyBandit
3,3.6843933960878177,EpsilonGreedyBandit
3,3.7470472624522855,EpsilonGreedyBandit
3,4.68895083442904,EpsilonGreedyBandit
3,4.68315161271588,EpsilonGreedyBandit
3,3.9970339202824996,EpsilonGreedyBandit
3,3.665672401833471,EpsilonGreedyBandit
